	Name	City	Rating	Reviews	Tags	Price	Region
1610	on Wheels	San Francisco	5	8	['Food Trucks', 'Greek']	$$	San Francisco
1611	M Stop Market And Deli	San Francisco	5	8	['Grocery', 'Sandwiches', 'Delis']	$$	Ingleside
1612	Cafe	San Francisco	5	31	['Internet Cafes', 'Coffee & Tea', 'Sandwiches']	$$	Hayes Valley
1613	My Jam	San Francisco	5	38	['Salad', 'Breakfast & Brunch', 'Tapas/Small Plates']	$$	Lower Haight
1614	Petit Paris 75	San Francisco	5	60	['Lounges', 'Tapas/Small Plates', 'Wine Bars']	$$	Chinatown
1615	Woori - Temp. CLOSED	San Francisco	5	60	['Caterers', 'Korean']	$$	Western Addition
1616	- Temp. CLOSED	San Francisco	5	29	['Pop-Up Restaurants', 'Mexican']	$$	Russian Hill
1617	Ra Thai Esan	San Francisco	5	14	['Thai']	$$	Marina/Cow Hollow
1618	Food Market	San Francisco	5	27	['Salad', 'Food Delivery Services', 'Sandwiches']	$$	Bayview-Hunters Point
1619	Halal Food Pakistani Restaurant	San Francisco	5	175	['Halal', 'Food Trucks', 'Indian']	$$	SoMa
1620	Francisco Wine & Cheese	San Francisco	5	174	['Cheese Shops', 'Wine Bars', 'Sandwiches']	$$	Hayes Valley
1621	Sight Pizza	San Francisco	5	40	['Pizza']	$$	Civic Center
1622	Singapore	San Francisco	5	73	['Singaporean', 'Desserts', 'Pop-Up Restaurants']	$$	Potrero Hill
1623	Koji Kitchen	San Francisco	5	13	['Japanese', 'Specialty Food']	$$	Mission
1624	Salad Place & Rotisserie	San Francisco	5	97	['Sandwiches', 'Salad', 'Breakfast & Brunch']	$$	Outer Mission
1625	Banquet Hall	San Francisco	5	32	['Russian', 'Venues & Event Spaces', 'Music Venues']	$$	Outer Richmond
1626	Alfajores	San Francisco	5	56	['Desserts', 'Empanadas', 'Peruvian']	$	
1627	& Cheese Deli	San Francisco	5	98	['Sandwiches', 'Breakfast & Brunch', 'Delis']	$$	Inner Richmond
1628	SF	San Francisco	5	97	['Pizza', 'Wine Bars', 'American (Traditional)']	$$	Mission
1629	Plate	San Francisco	5	42	['Breakfast & Brunch', 'Sandwiches', 'Desserts']	$$	South Beach
1630		San Francisco	5	30	['Creperies', 'Ice Cream & Frozen Yogurt', 'Mexican']	$$	Excelsior
1631	Opening Bakery	San Francisco	5	12	['Desserts', 'Patisserie/Cake Shop', 'Food Stands']	$$	Chinatown
1632	- Temp. CLOSED	San Francisco	5	18	['Pop-Up Restaurants', 'Caterers', 'Indonesian']	$$	SoMa
1633	Wiches Cafe	San Francisco	5	6	['Cafes', 'Delis']	$$	Tenderloin
1634	Lu Ruo Fan	San Francisco	5	30	['Taiwanese', 'Food Delivery Services']	$$	
1635	Bowls	San Francisco	5	72	['Thai', 'Asian Fusion']	$$	Bayview-Hunters Point
1636	Tacos	San Francisco	5	6	['Tacos', 'Food Trucks']	$$	Mission Terrace
1637	Place Coffee	Indianapolis	5	5	['Coffee & Tea', 'Breakfast & Brunch']	$$	
1638		Indianapolis	5	24	['Italian']	$$	
1639	Burrito	Indianapolis	5	14	['Breakfast & Brunch']	$$	
1640	Y Panaderia Guatemalteca	Indianapolis	5	9	['Bakeries', 'Latin American']	$$	
1641	Free Creations	Indianapolis	5	7	['Bakeries', 'Gluten-Free', 'Farmers Market']	$	
1642	Macaron French Pastries	Indianapolis	5	5	['Macarons', 'French', 'Desserts']	$	
1643	Chino Mex	Indianapolis	5	8	['Mexican', 'Chinese']	$	
1644	Ramen	Indianapolis	5	6	['Ramen']	$	
1645	Injera and Cafe	Indianapolis	5	17	['Eritrean', 'Ethiopian', 'Coffee & Tea']	$	
1646	City Kitchen	Indianapolis	5	17	['Mexican']	$	
1647	Garage Tap	Indianapolis	5	5	['Beer Bar', 'American (Traditional)']	$	Chatham Arch
1648		Indianapolis	5	5	['Sandwiches']	$	
1649	Poke Zionsville	Indianapolis	5	31	['Poke', 'Seafood', 'Shaved Ice']	$$	
1650	Dhaba	Indianapolis	5	15	['Indian']	$$	
1651	Carmen Restaurante Y Taqueria	Indianapolis	5	12	['Mexican']	$$	
1652	Barrel BBQ	Indianapolis	5	36	['Barbeque']	$$	
1653	Japanese Fine Dining	Indianapolis	5	45	['Japanese']	$$	Mile Square
1654	Mexican Grill	Indianapolis	5	11	['Mexican']	$$	
1655	Groovy Cat Cafe	Indianapolis	5	11	['Desserts', 'Coffee & Tea', 'Cafes']	$$	
1656	Hot Dog	Indianapolis	5	65	['Street Vendors', 'Hot Dogs']	$	
1657	Don Quezadillas Belinda	Indianapolis	5	16	['Mexican']	$	
1658		Indianapolis	5	8	['Mexican']	$	
1659	la salvadoreña	Indianapolis	5	8	['Salvadoran']	$	
1660		Indianapolis	5	231	['Soup', 'Sandwiches', 'Salad']	$$	Mile Square
1661	Garden Deli	Indianapolis	5	15	['Delis', 'Sandwiches', 'Juice Bars & Smoothies']	$$	
1662	Express Cafe	Indianapolis	5	15	['Asian Fusion']	$$	
1663	sabor mexican and chinese food	Indianapolis	5	29	['Mexican', 'Chinese']	$$	
1664	Poke Fishers	Indianapolis	5	151	['Poke', 'Seafood', 'Hawaiian']	$$	
1665	Savory & Sweet	Indianapolis	5	86	['Beer Bar', 'Wine Bars', 'Wraps']	$	SoBro
1666	Gardens	Indianapolis	5	7	['Specialty Food', 'Food Stands', 'Farmers Market']	$	
1667	Radish	Indianapolis	5	7	['Food Trucks', 'Vegan']	$	
1668	Got Tips	Indianapolis	5	7	['Barbeque', 'Caterers']	$	
1669	Chivo Jaliciense Taqueria y Birrieria	Indianapolis	5	7	['Mexican']	$	
1670	Northside Nutrition Bar	Indianapolis	5	7	['Salad', 'Organic Stores', 'Sandwiches']	$	
1671	- AMP	Indianapolis	5	41	['Burgers']	$$	
1672	Brewing Company	Indianapolis	5	13	['Pizza', 'Brewpubs', 'Sports Bars']	$$	
1673		Indianapolis	5	6	['Cajun/Creole']	$$	
1674	gusto es VIP food	Indianapolis	5	6	['Seafood', 'Mexican']	$$	
1675		Indianapolis	5	6	['Italian', 'Latin American']	$$	
1676	Sweet & Savory Café	Indianapolis	5	36	['Breakfast & Brunch', 'Cafes', 'Sandwiches']	$$	
1677	Gold Barbecue	Indianapolis	5	70	['Barbeque', 'Food Trucks']	$$	Indianapolis
1678	Bros	Indianapolis	5	33	['Poke', 'Seafood', 'Hawaiian']	$$	
1679	house	Indianapolis	5	11	['Haitian']	$$	
1680	Teaching Kitchen	Indianapolis	5	27	['Cooking Classes', 'Sushi Bars', 'Japanese']	$$	
1681	in 1 Restaurant	Indianapolis	5	232	['Mexican', 'Salvadoran', 'Vegan']	$	
1682	Kitchen Restaurant - Temp. CLOSED	Indianapolis	5	42	['Breakfast & Brunch', 'American (Traditional)', 'Diners']	$	
1683	Lunch House	Indianapolis	5	185	['Sandwiches']	$	
1684	Golden Gyros	Indianapolis	5	112	['Salad', 'Chicken Wings', 'Greek']	$	
1685	Fridge	Indianapolis	5	5	['Salad', 'Breakfast & Brunch', 'Sandwiches']	$	
1686	Chori Foods	Indianapolis	5	105	['Argentine', 'Burgers', 'Empanadas']	$	
1687	Garnacha Spot	Indianapolis	5	5	['Food Trucks', 'Mexican']	$	
1688	Tierra Caliente	Indianapolis	5	5	['Mexican']	$	
1689	Like Sunday	Indianapolis	5	5	['Soul Food']	$	Lafayette Square
1690	Rosales	Indianapolis	5	6	['New Mexican Cuisine']	$	
1691	Poke Indy	Indianapolis	5	246	['Hawaiian', 'Seafood', 'Poke']	$$	
1692	Taqueria	Indianapolis	5	19	['Mexican']	$$	
1693	Rider Diner	Indianapolis	5	56	['Comfort Food', 'Diners', 'Breakfast & Brunch']	$$	Fountain Square
1694	Love Butta	Indianapolis	5	9	['Seafood']	$$	Saint Joseph
1695		Indianapolis	5	235	['Mexican', 'Vegan', 'Vegetarian']	$$	
1696	Rust Belt Tacos & Tortas	Indianapolis	5	31	['Tacos']	$$	
1697	Juan V’s Sandwiches	Indianapolis	5	167	['Peruvian', 'Sandwiches']	$	
1698	Jamaican Grill	Indianapolis	5	140	['Caribbean']	$$	Fountain Square
1699	de Sac Kitchen	Indianapolis	5	65	['Vegan']	$$	
1700	Costa Azul	Indianapolis	5	13	['Salvadoran', 'Mexican']	$$	
1701	Soul Indy	Indianapolis	5	17	['Food Delivery Services', 'American (New)', 'Seafood']	$$	
1702	Coney Island	Indianapolis	5	59	['Burgers', 'Hot Dogs', 'Chicken Wings']	$$	
1703	Delicatessen	Indianapolis	5	12	['Salad', 'Soup', 'Sandwiches']	$$	
1704	Familia Food Truck	Indianapolis	5	4	['Food Trucks', 'Tacos']	$$	
1705	Garden	Indianapolis	5	4	['Breakfast & Brunch']	$$	
1706	Sammich Shop	Indianapolis	5	8	['Sandwiches', 'Breakfast & Brunch']	$$	Mile Square
1707	Of Manila	Indianapolis	5	8	['Filipino', 'Food Trucks']	$$	
1708	Tortas	Indianapolis	5	4	['Mexican', 'Sandwiches']	$$	Broad Ripple
1709	Fried Chicken	Indianapolis	5	4	['Comfort Food', 'Soul Food']	$$	
1710	Villa Cuisine	Indianapolis	5	4	['Thai', 'Noodles']	$$	
1711		Indianapolis	4.5	407	['American (New)', 'Seafood']	$$$$	Lockerbie Square
1712	Pizzeria- Indianapolis	Indianapolis	4.5	94	['Pizza', 'Italian']	$$$$	
1713	Snack	Indianapolis	4.5	93	['Chinese', 'Asian Fusion', 'Seafood']	$	
1714	5th av tacos	Indianapolis	4.5	38	['Mexican']	$	
1715	Tacos	Indianapolis	4.5	15	['Tacos']	$	
1716	Michoacana - Paleteria	Indianapolis	4.5	30	['Ice Cream & Frozen Yogurt', 'Desserts', 'Sandwiches']	$	
1717	Mexican Cuisine	Indianapolis	4.5	200	['Mexican']	$$	
1718	Ice Cream	Indianapolis	4.5	274	['Ice Cream & Frozen Yogurt', 'Tacos']	$	
1719	Books & Bread	Indianapolis	4.5	146	['Sandwiches', 'Bookstores', 'Coffee & Tea']	$$	
1720	Tre Mori	Indianapolis	4.5	175	['Pizza', 'Wine Bars', 'Italian']	$$	
1721	Iturbidense	Indianapolis	4.5	29	['Food Trucks', 'Tacos']	$$	
1722		Indianapolis	4.5	54	['Vegan', 'Burgers', 'Breakfast & Brunch']	$$	
1723		Indianapolis	4.5	151	['Pizza']	$$	Holy Cross
1724	Sandwich Shop	Indianapolis	4.5	7	['Sandwiches', 'Cheesesteaks']	$$	
1725	Christkindlmarkt	Indianapolis	4.5	7	['German', 'Festivals']	$$	Mile Square
1726	Bates-Hendricks HouseBar	Indianapolis	4.5	49	['Bars', 'Delis', 'Breakfast & Brunch']	$$	Bates Hendricks
1727	Chance Pizza	Indianapolis	4.5	7	['Pizza']	$$	
1728	Meat Market	Indianapolis	4.5	70	['Meat Shops', 'Delis']	$$	
1729	Market & Juice Bar	Indianapolis	4.5	87	['Fruits & Veggies', 'Juice Bars & Smoothies', 'Tacos']	$$	Fletcher Place
1730	Asian Grill	Indianapolis	4.5	41	['Asian Fusion', 'Salad', 'Gluten-Free']	$$	
1731	Sushi & Hibachi Express	Indianapolis	4.5	17	['Sushi Bars', 'Japanese', 'Juice Bars & Smoothies']	$$	
1732	Eskina Indy	Indianapolis	4.5	51	['Mexican', 'Bars']	$$	Fletcher Place
1733	Hibachi Express & Sushi	Indianapolis	4.5	37	['Sushi Bars']	$$	Old Northside
1734	Out Cafe	Indianapolis	4.5	40	['Coffee & Tea', 'Juice Bars & Smoothies', 'Restaurants']	$$	
1735	Pizzeria	Indianapolis	4.5	20	['Pizza']	$$	Fletcher Place
1736	Pawon Asian Indonesian Cuisine	Indianapolis	4.5	10	['Asian Fusion', 'Indonesian']	$$	Saint Joseph
1737	Moreno	San Jose	5	13	['Mexican']	$	Buena Vista
1738	Los Juanes	San Jose	5	6	['Street Vendors', 'Tacos']	$	Blossom Valley
1739	Food Truck Catering	San Jose	5	11	['Food Trucks', 'Asian Fusion']	$	San Jose
1740	Wings El Buen Sabor	San Jose	5	16	['Pizza', 'Salad', 'Sandwiches']	$	North Valley
1741	Tacos	San Jose	5	8	['Food Trucks', 'Mexican']	$	North Valley
1742	Wine House	San Jose	5	14	['Wine Bars', 'Beer Bar', 'Tapas Bars']	$$	Downtown
1743	Familia Taqueria	San Jose	5	15	['Food Trucks', 'Mexican']	$$	
1744	Taco Catering	San Jose	5	39	['Caterers', 'Tacos']	$$	Blossom Valley
1745	Lolly Catering - Temp. CLOSED	San Jose	5	32	['Caterers', 'Persian/Iranian', 'Mediterranean']	$$	Blossom Valley
1746	Cuisine	San Jose	5	6	['Lebanese']	$$	
1747	Brazil	San Jose	5	5	['Caterers', 'Brazilian']	$$	Downtown
1748	Lumpias	San Jose	5	9	['Food Trucks', 'Comfort Food']	$$	
1749	United MIX	San Jose	5	6	['Food Delivery Services', 'Fast Food']	$$	West San Jose
1750	Cocina and Pupuseria	San Jose	5	12	['Salvadoran']	$$	
1751	juquilita	San Jose	5	6	['Food Trucks', 'Mexican']	$$	Alum Rock/East Foothills
1752	Chicken - San Jose	San Jose	5	18	['Korean', 'Chicken Wings']	$$	North San Jose
1753	Brazuca	San Jose	5	18	['Brazilian']	$$	
1754	Cheese	San Jose	5	11	['Desserts', 'Middle Eastern', 'Bakeries']	$$	Downtown
1755	Molina	San Jose	5	10	['Tacos']	$$	Cambrian Park
1756	Taqueria	San Jose	5	5	['Tacos', 'Food Trucks']	$$	East San Jose
1757	Family Barbecue	San Jose	5	9	['Barbeque', 'Food Trucks', 'Sandwiches']	$$	
1758	Carreta Tacos	San Jose	5	6	['Food Trucks', 'Mexican', 'Caterers']	$$	San Jose
1759	Compa Cali	San Jose	5	8	['Tacos', 'Caterers']	$$	Evergreen
1760	Cuñaos Food Truck	San Jose	5	7	['Food Trucks', 'Mexican']	$$	North Valley
1761	Kitchen	San Jose	5	15	['Indian', 'Vegetarian', 'Food Delivery Services']	$	
1762	Healthy Treats	San Jose	5	9	['Vegan', 'Custom Cakes']	$	Evergreen
1763	Tacos	San Jose	5	8	['Tacos']	$	Downtown
1764	Fire Bistro	San Jose	5	48	['Tacos', 'Caterers']	$	North Valley
1765	Taqueria	San Jose	5	13	['Food Trucks', 'Tacos']	$	Santa Clara 
1766	Paddy	San Jose	5	44	['Asian Fusion', 'Chicken Shop', 'Comfort Food']	$$	Downtown
1767	Cantina & Kitchen	San Jose	5	28	['Cocktail Bars', 'Mexican']	$$	West San Jose
1768	Generaciones Taqueria	San Jose	5	25	['Tacos', 'Food Trucks']	$$	West San Jose
1769	Hot Chicken	San Jose	5	43	['Food Trucks', 'Chicken Shop']	$$	Cambrian Park
1770	Kitchen	San Jose	5	38	['Indian']	$$	North Valley
1771	Little Cakes	San Jose	5	122	['Gluten-Free', 'Desserts', 'Cupcakes']	$$	
1772	Costeñita	San Jose	5	17	['Mexican', 'Food Trucks']	$	Downtown
1773	Eden	San Jose	5	31	['Cafes', 'Mediterranean', 'Breakfast & Brunch']	$	Downtown
1774	Pot Truck	San Jose	5	13	['Food Trucks', 'Vietnamese']	$	
1775	Picosita Mexican Food Truck	San Jose	5	13	['Food Trucks', 'Mexican']	$	North Valley
1776		San Jose	5	63	['Gluten-Free', 'Italian', 'Breakfast & Brunch']	$$$	
1777	San Jose Bean Pies	San Jose	5	50	['Bakeries', 'Food Stands', 'Desserts']	$$	San Jose
1778		San Jose	5	12	['Desserts', 'Puerto Rican', 'Cupcakes']	$$	North Valley
1779	Sandwiches	San Jose	5	11	['Coffee & Tea', 'Sandwiches', 'Juice Bars & Smoothies']	$$	Downtown
1780	Camaleon Mobile Kitchen	San Jose	5	21	['Food Trucks', 'Mexican']	$$	San Jose
1781	Magui	San Jose	5	10	['Food Trucks', 'Food Stands']	$$	North Valley
1782	Mexican Food	San Jose	5	10	['Mexican', 'Food Trucks']	$$	North Valley
1783		San Jose	5	29	['Filipino', 'Desserts', 'Barbeque']	$$	Blossom Valley
1784	Oaxaquense	San Jose	5	18	['Tacos', 'Food Trucks']	$$	North Valley
1785	Mexican cuisine	San Jose	5	33	['Food Trucks', 'Mexican']	$$	North San Jose
1786	Dog	San Jose	5	40	['Hot Dogs', 'Street Vendors']	$	
1787		San Jose	5	8	['Japanese', 'Sushi Bars']	$	
1788	Taqueria	San Jose	5	23	['Tacos']	$	Downtown
1789	Jose	San Jose	5	15	['Korean', 'Asian Fusion']	$	North San Jose
1790	Arcoiris	San Jose	5	15	['Food Stands']	$	Fairgrounds
1791	Lab	San Jose	5	7	['Burgers', 'Food Trucks']	$	
1792	Kitchen	San Jose	5	7	['Food Trucks', 'Tacos']	$	
1793	y Sol Mexican Food	San Jose	5	28	['Mexican']	$	Downtown
1794	La Guadalupana	San Jose	5	27	['Desserts', 'Spanish']	$	North Valley
1795	Roc’s Rockin Catering Puerto Rican Food	San Jose	5	32	['Caterers', 'Puerto Rican', 'Cuban']	$	Evergreen
1796	Taqueria	San Jose	5	38	['Food Trucks', 'Tacos']	$	
1797	- Fresh Sourdough Deli	San Jose	5	82	['Sandwiches', 'Delis']	$$	
1798	Good Salad	San Jose	5	252	['Salad', 'Vegetarian', 'Halal']	$$	North San Jose
1799	Pizza	San Jose	5	98	['Salad', 'Sandwiches', 'Pizza']	$$	Blossom Valley
1800	Ranchero Del Sur	San Jose	5	6	['Mexican', 'Food Trucks']	$$	
1801	La Tierra Plant Based Vegan Food	San Jose	5	24	['Caterers', 'Vegan', 'Mexican']	$$	Downtown
1802		San Jose	5	6	['Caterers', 'Indian']	$$	
1803	Azteca	San Jose	5	6	['Food Trucks', 'Tacos']	$$	Sunnyvale
1804	Tacos De La Esquina Cdmx	San Jose	5	6	['Tacos', 'Food Trucks']	$$	San Jose
1805	Lunch Time	San Jose	5	107	['Sandwiches', 'Wraps', 'Korean']	$	North San Jose
1806		San Jose	5	40	['Desserts', 'Bakeries', 'Filipino']	$$	Downtown
1807	Sabroson De La Linea 2	San Jose	5	34	['Food Trucks', 'Mexican']	$	
1808	Biriyani	San Jose	5	33	['Indian', 'Asian Fusion']	$	
1809	Delicias De Tonita	San Jose	5	143	['Mexican', 'Food Trucks']	$	Downtown
1810	Style Churros	San Jose	5	60	['Desserts', 'Mexican']	$	East San Jose
1811	Turkish Grill	San Jose	5	243	['Steakhouses', 'Barbeque']	$	
1812	Cuisine	San Jose	5	21	['Asian Fusion', 'Indian', 'Himalayan/Nepalese']	$	North Valley
1813	Paracuaro	San Jose	5	15	['Mexican']	$	Downtown
1814	El Gordo	San Jose	5	20	['Burgers', 'Food Trucks', 'Hot Dogs']	$	Downtown
1815	Taco Shop	San Jose	5	95	['Caterers', 'Tacos', 'Food Trucks']	$	
1816	House 48	San Jose	5	5	['Food Trucks', 'Tacos']	$	San Jose
1817	Che Cafe & Bar	San Jose	5	11	['Empanadas', 'Pancakes']	$	Downtown
1818	Belly Bakery	San Jose	5	25	['Bakeries', 'Breakfast & Brunch', 'Food Delivery Services']	$	Downtown
1819	Shack	San Jose	5	5	['Cafes']	$	
1820	K Poke & Roll	San Jose	5	123	['Japanese', 'Poke']	$$	East San Jose
1821	Catch fish & chips	San Jose	5	77	['Fish & Chips', 'Seafood']	$$	Downtown
1822	Mexican Food	San Jose	5	24	['Mexican', 'Food Trucks']	$$	Willow Glen
1823	Junky	San Jose	5	52	['Pubs', 'Korean', 'Wraps']	$$	
1824	Dogos Estilo Sonora	San Jose	5	14	['Hot Dogs', 'Street Vendors', 'Mexican']	$$	Alum Rock/East Foothills
1825	Dawgs	San Jose	5	37	['Hot Dogs', 'Street Vendors']	$	North Valley
1826	Giving Pies	San Jose	5	166	['Desserts', 'Coffee & Tea', 'Breakfast & Brunch']	$$	Willow Glen
1827	Bar-B-Que	San Jose	5	23	['Caterers', 'Barbeque']	$$	East San Jose
1828	Taqueria	San Jose	5	101	['Food Trucks', 'Tacos']	$$	San jose
1829	Bistro & Lounge	San Jose	5	9	['Lounges', 'Asian Fusion']	$$	North San Jose
1830	Estrellita Taqueria	San Jose	5	9	['Mexican', 'Food Trucks']	$$	East San Jose
1831	Bowl	San Jose	5	13	['Burgers', 'Asian Fusion', 'Sandwiches']	$$	
1832	Randy Catering	San Jose	5	17	['Caterers', 'Sushi Bars']	$$$	
1833	La Morenita	San Jose	5	72	['Food Trucks', 'Mexican']	$$	West San Jose
1834	House	San Jose	5	117	['Korean']	$$	Santa Teresa
1835	- Temp. CLOSED	San Jose	5	37	['Chicken Shop', 'Sandwiches', 'Wraps']	$$	Blossom Valley
1836	Knowledge Cafe	Detroit	5	6	['Cafes', 'Bookstores', 'Art Galleries']	$$	
1837	Sandwiches	Detroit	5	6	['Middle Eastern', 'Juice Bars & Smoothies', 'Sandwiches']	$$	
1838	Pizza	Detroit	5	5	['Pizza']	$$	
1839	Delight	Detroit	5	5	['Ice Cream & Frozen Yogurt', 'Gelato', 'Mediterranean']	$$	
1840		Detroit	5	5	['Lebanese']	$$	
1841	Garage	Detroit	5	5	['Mexican', 'Food Trucks']	$$	Downtown Detroit
1842	O One	Detroit	5	6	['American (Traditional)', 'Bars']	$$	
1843	Bakery	Detroit	5	13	['Bakeries', 'Middle Eastern']	$	
1844	Den	Detroit	5	5	['Sports Bars', 'American (Traditional)']	$$	
1845	Coffee	Detroit	5	5	['Coffee & Tea', 'Cafes']	$$	Downtown Detroit
1846	Grill	Detroit	5	5	['Canadian (New)', 'Burgers']	$$	
1847	Bakery & Grill	Detroit	5	8	['Bakeries', 'Burgers', 'Sandwiches']	$$	Downriver
1848	State Chef	Detroit	5	26	['Food Delivery Services', 'Gluten-Free']	$$	
1849	King Plus	Detroit	5	16	['Sandwiches', 'Burgers']	$$	
1850	a vegan eatery	Detroit	5	16	['Vegan']	$$	
1851	Bakery	Detroit	5	11	['Bakeries', 'American (Traditional)']	$	
1852	Coup	Detroit	5	27	['Poke', 'Chicken Wings', 'Sushi Bars']	$	
1853	Barbecue	Detroit	5	8	['Barbeque', 'Sandwiches', 'Desserts']	$	Delray
1854	Restaurant	Detroit	5	8	['Japanese']	$	
1855	Street Grill	Detroit	5	16	['Breakfast & Brunch']	$	
1856	Club	Detroit	5	7	['British', 'Cultural Center']	$	
1857	Mexican Food Truck	Detroit	5	7	['Food Trucks', 'Mexican', 'Caterers']	$	Downtown Ferndale
1858	Deli & Cafe	Detroit	5	6	['Delis', 'Caterers', 'Sandwiches']	$	
1859		Detroit	5	6	['Breakfast & Brunch', 'Diners', 'Sandwiches']	$	
1860	Market & Grill	Detroit	5	6	['Italian', 'American (Traditional)', 'Mediterranean']	$	Cass Corridor
1861	Fare	Detroit	5	170	['Coffee & Tea', 'African', 'Juice Bars & Smoothies']	$$	Wayne State
1862	Coast	Detroit	5	27	['Cafes', 'American (Traditional)']	$$	
1863	Narrow Way Cafe & Shop	Detroit	5	91	['Bakeries', 'Cafes', 'Juice Bars & Smoothies']	$	Bagley
1864	Break Cafe	Detroit	5	42	['Cafes']	$	
1865	Dos Amigos	Detroit	5	26	['Mexican', 'Food Stands']	$	Southwest Detroit
1866	Shanghai Dumplings	Detroit	5	56	['Chinese']	$	
1867	Pizza	Detroit	5	10	['Pizza']	$	
1868	Nostrum	Detroit	5	5	['Mediterranean', 'Bars', 'Italian']	$	
1869	Uyghur Cuisine	Detroit	5	5	['Noodles', 'Kebab', 'Halal']	$	
1870	Fellas	Detroit	5	5	['Chicken Wings', 'Pizza', 'American (Traditional)']	$	
1871	4 All	Detroit	5	5	['Cheesesteaks', 'Burgers', 'Chicken Wings']	$	
1872	Cafe	Detroit	5	5	['Breakfast & Brunch', 'Coffee & Tea']	$	
1873	Caesars	Detroit	5	10	['Pizza', 'Fast Food']	$	
1874	Agave Taqueria	Detroit	5	5	['Mexican']	$	Downriver
1875	& L Ham Palace	Detroit	5	10	['Breakfast & Brunch']	$	Southwest Detroit
1876	Play Café	Detroit	5	49	['Cafes', 'Kids Activities', 'Venues & Event Spaces']	$	
1877	Kitchen and Living Room	Detroit	5	61	['Pizza', 'Salad', 'Cocktail Bars']	$$	
1878	Sprout House Natural Foods Market	Detroit	5	65	['Health Markets', 'Vegan']	$	
1879	Bakery	Detroit	5	161	['Bakeries', 'Lebanese', 'Delis']	$	
1880		Detroit	5	59	['Sandwiches']	$	Midtown
1881	Detroit Pepper Company	Detroit	5	27	['Juice Bars & Smoothies', 'Vegetarian', 'Caterers']	$	
1882	To Go	Detroit	5	9	['Mediterranean', 'Desserts']	$	Downriver
1883	Market	Detroit	5	9	['Halal', 'Meat Shops']	$	
1884	Market	Detroit	5	519	['Sandwiches', 'Delis', 'Grocery']	$	
1885	Royale	Detroit	5	33	['Middle Eastern']	$	
1886	Tacos	Detroit	5	4	['Food Trucks', 'Tacos']	$	Southwest Detroit
1887	Bakery &Grill	Detroit	5	4	['Middle Eastern']	$	
1888	Bistro	Detroit	5	4	['Comfort Food', 'Desserts']	$	
1889	House Mediterranean	Detroit	5	4	['Mediterranean']	$	
1890	V-stro	Detroit	5	28	['Comfort Food', 'Vegetarian']	$	Downtown Ferndale
1891	Yacht Club	Detroit	5	8	['Boating', 'Bars', 'Sandwiches']	$	
1892	Taco Truck	Detroit	5	4	['Food Trucks', 'Mexican']	$	Downriver
1893	Cafe	Detroit	5	8	['Coffee & Tea', 'Bakeries', 'Sandwiches']	$	Midtown
1894	Sushi Bar	Detroit	5	32	['Sushi Bars', 'Desserts', 'Soup']	$$	Downriver
1895	Palace	Detroit	5	4	['Burgers']	$$	
1896	Squeeze Station	Detroit	5	8	['Juice Bars & Smoothies', 'Breakfast & Brunch', 'Arts & Entertainment']	$$	Southwest Detroit
1897	Roti - Dearborn	Detroit	5	4	['Coffee & Tea', 'Desserts', 'Cafes']	$$	Downtown Dearborn
1898	Boulangerie	Detroit	5	8	['Bakeries', 'Sandwiches']	$$	
1899	Berrys Halal Meats	Detroit	5	16	['Meat Shops', 'Butcher', 'Halal']	$	
1900	Soup Kitcnen Conner Kitchen	Detroit	5	4	['Soup']	$	
1901	Coney Island	Detroit	5	4	['Comfort Food']	$	
1902	Burritos	Detroit	5	4	['Mexican', 'Food Trucks']	$	
1903	Detroit	Detroit	5	4	['Salad', 'Food Delivery Services']	$	
1904	City Franks	Detroit	5	4	['Food Trucks', 'Hot Dogs']	$	
1905	Patties	Detroit	5	4	['Food Trucks', 'Burgers']	$	Southwest Detroit
1906		Detroit	4.5	49	['Seafood', 'Wine Bars']	$	Corktown
1907	Pie Cafe	Detroit	4.5	15	['Desserts', 'Cafes', 'Breakfast & Brunch']	$$	
1908	Cafe	Detroit	4.5	243	['American (Traditional)', 'Middle Eastern', 'Juice Bars & Smoothies']	$	
1909	& Trumbull	Detroit	4.5	153	['Pizza']	$$	Corktown
1910	Mead	Detroit	4.5	58	['American (New)', 'Wine Bars']	$$	
1911	And Shakes	Detroit	4.5	7	['Desserts', 'Sandwiches', 'Juice Bars & Smoothies']	$$	
1912	Restaurant	Detroit	4.5	21	['Breakfast & Brunch']	$$	
1913	Eats Bistro	Detroit	4.5	7	['Seafood', 'Burgers', 'Sandwiches']	$$	
1914	Kitchen by Cooking with Que	Detroit	4.5	21	['Vegan', 'Vegetarian']	$$	Wayne State
1915	Ave bar and grill	Detroit	4.5	7	['Bars', 'Music Venues', 'Burgers']	$$	
1916	Mansour Bakery	Detroit	4.5	7	['Bakeries', 'Breakfast & Brunch']	$$	
1917		Detroit	4.5	14	['Middle Eastern', 'Mediterranean', 'Breakfast & Brunch']	$$	
